X,Y,objectid,featuretype,class,name,operationalstatus,state,spatialconfidence,revised,ga_guid,description,voltagekv,locality,comment_,x_coordinate,y_coordinate
151.906537737,-26.78663083,959,Substation,Zone,Tarong,Operational,Queensland,5,2017/02/23 00:00:00+00,{FF531FEF-BCB0-443E-886F-40FFF9B50F64},"A structure in which high voltage electricity supply is converted, controlled or transformed",275,Tarong,,151.90653774,-26.78663083
151.274319079,-27.965235161,960,Substation,Terminal,Millmerran,Operational,Queensland,5,2017/02/23 00:00:00+00,{834FD9A3-18B2-4329-8195-3EEE4DC2DA7C},"A structure in which high voltage electricity supply is converted, controlled or transformed",330,Clontarf (Toowoomba),,151.27431908,-27.96523516
147.805491897,-20.5426649889999,961,Substation,Switchyard,Collinsville North,Operational,Queensland,5,2017/02/23 00:00:00+00,{A63C1A7C-4FA7-4236-90EC-26BAB17AC16E},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Collinsville,,147.8054919,-20.54266499
150.508122646,-24.40157468,962,Substation,Zone,Biloela,Operational,Queensland,5,2017/02/23 00:00:00+00,{5A871820-9615-42D2-9667-157959944B84},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Biloela,,150.50812265,-24.40157468
146.15603754,-18.664820278,963,Substation,Zone,Ingham South,Operational,Queensland,5,2017/02/23 00:00:00+00,{4C5F7B08-C699-420C-8880-A37EAEE91D93},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Ingham,,146.15603754,-18.66482028
146.747398194,-19.3114691659999,964,Substation,Zone,Cranbrook,Operational,Queensland,5,2017/02/23 00:00:00+00,{600A2FE2-C459-4B67-B30B-2563D4F4525C},"A structure in which high voltage electricity supply is converted, controlled or transformed",66,Cranbrook,,146.74739819,-19.31146917
151.942995232,-27.584789337,965,Substation,Zone,South Toowoomba,Operational,Queensland,5,2020/05/08 00:00:00+00,{BFC7B52B-AD73-4444-8F19-6A060FD0A1C7},"A structure in which high voltage electricity supply is converted, controlled or transformed",110,Kearneys Spring,,151.94299523,-27.58478934
145.755070207,-16.9462411229999,966,Substation,Zone,Cairns Terminal,Operational,Queensland,5,2017/02/23 00:00:00+00,{C63AC9E0-B8B7-4482-9C46-3D600532F956},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Portsmith,,145.75507021,-16.94624112
149.874118229,-24.190880122,967,Substation,Zone,Baralaba,Operational,Queensland,5,2017/02/23 00:00:00+00,{4D556C30-7CC0-47E7-A3C5-0C1A9442BE67},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Kokotungo,,149.87411823,-24.19088012
147.107456232,-19.5172117069999,968,Substation,Zone,Invicta Mill,Operational,Queensland,5,2017/02/23 00:00:00+00,{C89393E8-A47B-4EA0-A92F-915F0B048759},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Giru,,147.10745623,-19.51721171
145.68737897,-16.866117361,969,Substation,Zone,Kamerunga,Operational,Queensland,5,2017/02/23 00:00:00+00,{935F2C4D-744E-4C02-9D29-CB4535A4C6DC},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Caravonica,,145.68737897,-16.86611736
145.973247181,-17.535227982,970,Substation,Zone,Innisfail,Operational,Queensland,5,2017/02/23 00:00:00+00,{8B48E0E5-2081-4DBB-82FA-B19911C914BF},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Stoters Hill,,145.97324718,-17.53522798
145.909411102,-17.9548553019999,971,Substation,Zone,Tully,Operational,Queensland,5,2017/02/23 00:00:00+00,{E0934869-FC5A-42D2-9E90-BF6252F928D2},"A structure in which high voltage electricity supply is converted, controlled or transformed",275,Tully,,145.9094111,-17.9548553
145.526580027,-17.800636965,972,Substation,Zone,Chalumbin,Operational,Queensland,5,2017/02/23 00:00:00+00,{7219FF38-FB5D-4061-A822-EF7CEC3AAAFF},"A structure in which high voltage electricity supply is converted, controlled or transformed",275,Koombooloomba,,145.52658003,-17.80063697
151.943677876,-27.6222858629999,973,Substation,Zone,Middle Ridge 110,Operational,Queensland,5,2017/02/23 00:00:00+00,{644D77BC-5CE4-42D6-B5A8-65A733BF9DD1},"A structure in which high voltage electricity supply is converted, controlled or transformed",110,Kearneys Spring,,151.94367788,-27.62228586
152.647555086,-27.383050907,974,Substation,Zone,Mount England,Operational,Queensland,5,2017/02/23 00:00:00+00,{80D4C2B4-428A-4D62-BA56-C0D6DC80212C},"A structure in which high voltage electricity supply is converted, controlled or transformed",275,Split Yard Creek,,152.64755509,-27.38305091
152.970098109,-27.323539593,975,Substation,Zone,South Pine,Operational,Queensland,5,2017/02/23 00:00:00+00,{7CCC660C-B03B-493F-9389-F5ABC002C29D},"A structure in which high voltage electricity supply is converted, controlled or transformed",275,Brendale,,152.97009811,-27.32353959
152.901546685,-27.5634104329999,976,Substation,Zone,West Darra,Operational,Queensland,5,2017/02/23 00:00:00+00,{4C7FF192-9932-4AAD-9B42-1247799152B3},"A structure in which high voltage electricity supply is converted, controlled or transformed",275,Riverhills,,152.90154669,-27.56341043
152.814547033,-27.6588804249999,977,Substation,Switchyard,Swanbank B,Non-Operational,Queensland,5,2017/02/23 00:00:00+00,{C36DEA57-BDBD-472E-A471-A3ADD4C7F958},"A structure in which high voltage electricity supply is converted, controlled or transformed",275,Swanbank,,152.81454703,-27.65888042
152.812013533,-27.658245425,978,Substation,Terminal,Swanbank A,Non-Operational,Queensland,5,2017/02/23 00:00:00+00,{94E772E5-7D98-4364-B723-CE8EDDA8CA32},"A structure in which high voltage electricity supply is converted, controlled or transformed",110,Swanbank,,152.81201353,-27.65824543
152.999327526,-27.5529284429999,979,Substation,Zone,Rocklea,Operational,Queensland,5,2017/02/23 00:00:00+00,{66599F3A-2491-4DCC-A782-A1DFF4C29C09},"A structure in which high voltage electricity supply is converted, controlled or transformed",275,Rocklea,,152.99932753,-27.55292844
152.959889861,-27.579903986,980,Substation,Zone,Richlands,Operational,Queensland,5,2017/02/23 00:00:00+00,{82745627-4750-48B6-8161-7E60E3F89192},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Richlands,,152.95988986,-27.57990399
152.906150739,-27.4167432949999,981,Substation,Zone,Upper Kedron,Operational,Queensland,5,2017/02/23 00:00:00+00,{4DFBBF0D-4F8F-4F9C-B5C3-9FBB4EAF87B2},"A structure in which high voltage electricity supply is converted, controlled or transformed",110,Upper Kedron,,152.90615074,-27.41674329
152.81894569,-27.6551516599999,982,Substation,Terminal,Swanbank E,Operational,Queensland,5,2017/02/23 00:00:00+00,{A6523F03-4FAE-4C18-9A83-AD4DF7B8AAD0},"A structure in which high voltage electricity supply is converted, controlled or transformed",275,Swanbank,,152.81894569,-27.65515166
148.210368628,-21.691739744,983,Substation,Zone,Burton Downs,Operational,Queensland,5,2017/02/23 00:00:00+00,{A445BCE2-60DC-4BA2-9818-07791B5615BF},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Burton,,148.21036863,-21.69173974
147.969086278,-21.657998654,984,Substation,Zone,North Goonyella,Operational,Queensland,5,2017/02/23 00:00:00+00,{5A89D933-30A4-4E2E-A8A7-B854B01BBFB4},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Moranbah,,147.96908628,-21.65799865
153.012767535,-27.4756074439999,985,Substation,Zone,West End,Operational,Queensland,5,2017/02/23 00:00:00+00,{D7B007E5-C7E0-4D3B-85C2-3A8A57C05C12},"A structure in which high voltage electricity supply is converted, controlled or transformed",110,South Brisbane,,153.01276754,-27.47560744
153.113198423,-27.4474007319999,986,Substation,Zone,Murarrie,Operational,Queensland,5,2017/02/23 00:00:00+00,{474DE76A-7428-4F3C-A5B6-89831611DD4B},"A structure in which high voltage electricity supply is converted, controlled or transformed",275,Murarrie,,153.11319842,-27.44740073
153.018459035,-27.467399944,987,Substation,Zone,SSMST,Operational,Queensland,5,2017/02/23 00:00:00+00,{FF51D998-BC3A-45B4-AC09-875E8ED157BF},"A structure in which high voltage electricity supply is converted, controlled or transformed",110,Brisbane City,,153.01845904,-27.46739994
153.028261153,-27.452003044,988,Substation,Zone,Victoria Park,Operational,Queensland,5,2017/02/23 00:00:00+00,{C593756E-90AF-4917-AEB6-EC5102B73D37},"A structure in which high voltage electricity supply is converted, controlled or transformed",110,Spring Hill,,153.02826115,-27.45200304
152.971970042,-27.450826939,989,Substation,Zone,Ashgrove West,Operational,Queensland,5,2017/02/23 00:00:00+00,{4AC1F8E9-6966-4A9F-BFA5-4272DA582182},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Ashgrove,,152.97197004,-27.45082694
153.110843703,-27.447513466,990,Substation,Zone,Doboy,Operational,Queensland,5,2017/02/23 00:00:00+00,{F8300D40-547A-41F6-A54B-C567D150E72A},"A structure in which high voltage electricity supply is converted, controlled or transformed",110,Murarrie,,153.1108437,-27.44751347
153.009334045,-27.3991704429999,991,Substation,Zone,Stafford,Operational,Queensland,5,2017/02/23 00:00:00+00,{BC4CE68C-53A6-43DD-97B1-8E4D456C84E5},"A structure in which high voltage electricity supply is converted, controlled or transformed",110,Stafford Heights,,153.00933405,-27.39917044
153.083209038,-27.38992495,992,Substation,Zone,Nudgee,Operational,Queensland,5,2017/02/23 00:00:00+00,{B50E2393-A3BD-4F2E-ADEF-D46B5BE4F85D},"A structure in which high voltage electricity supply is converted, controlled or transformed",110,Northgate,,153.08320904,-27.38992495
153.050198909,-27.330552236,993,Substation,Zone,Sandgate,Operational,Queensland,5,2017/02/23 00:00:00+00,{7A951EA3-7372-485A-A213-ADF64D21765F},"A structure in which high voltage electricity supply is converted, controlled or transformed",110,Deagon,,153.05019891,-27.33055224
152.970841044,-27.3257741789999,994,Substation,Zone,Brendale,Operational,Queensland,5,2017/02/23 00:00:00+00,{8530B36C-620F-4FB4-AC36-B2EC4A9EBE18},"A structure in which high voltage electricity supply is converted, controlled or transformed",110,Brendale,,152.97084104,-27.32577418
153.047666063,-27.2202854449999,995,Substation,Zone,Hays Inlet,Operational,Queensland,5,2017/02/23 00:00:00+00,{7864AFDF-C646-4EC9-B312-39E90B565D3A},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Rothwell,,153.04766606,-27.22028544
153.028377534,-27.464920445,996,Substation,Zone,Ann Street,Operational,Queensland,5,2017/02/23 00:00:00+00,{5834E6F6-720D-4405-AE12-46BB49BC91BE},"A structure in which high voltage electricity supply is converted, controlled or transformed",110,Brisbane City,,153.02837753,-27.46492045
152.946744317,-26.6096645229999,997,Substation,Zone,Image Flat,Operational,Queensland,5,2017/02/23 00:00:00+00,{417A1A26-133E-41C3-9D3A-BFB8D93A7EC7},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Image Flat,,152.94674432,-26.60966452
152.927894622,-26.8537024299999,998,Substation,Zone,Beerwah,Operational,Queensland,5,2017/02/23 00:00:00+00,{716CFD66-A85A-4722-8978-7800BB0B20B4},"A structure in which high voltage electricity supply is converted, controlled or transformed",110,Beerwah,,152.92789462,-26.85370243
152.923118395,-26.433406869,999,Substation,Zone,Cooroy,Operational,Queensland,5,2017/02/23 00:00:00+00,{199B0DEB-7BBA-43A4-A7B0-8680065911B1},"A structure in which high voltage electricity supply is converted, controlled or transformed",110,Cooroy,,152.9231184,-26.43340687
153.04781512,-27.4506182229999,1000,Substation,Zone,Newstead,Operational,Queensland,5,2017/02/23 00:00:00+00,{C2519521-99B0-4E47-9409-B1AAA8A76C08},"A structure in which high voltage electricity supply is converted, controlled or transformed",110,Teneriffe,,153.04781512,-27.45061822
153.407442861,-28.035170254,1001,Substation,Zone,Merrimac - SSMMC,Operational,Queensland,5,2017/02/23 00:00:00+00,{70F7FA7A-30BB-4521-9340-5997DBC6FD66},"A structure in which high voltage electricity supply is converted, controlled or transformed",110,Clear Island Waters,,153.40744286,-28.03517025
152.681559292,-26.1963257369999,1002,Substation,Zone,Gympie,Operational,Queensland,5,2017/02/23 00:00:00+00,{F1AD0D46-0479-4BF3-916A-71FDADD54676},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Gympie,,152.68155929,-26.19632574
152.963286275,-27.0650105839999,1003,Substation,Zone,Caboolture,Operational,Queensland,5,2017/02/23 00:00:00+00,{058A3B9D-BC83-4747-85DC-D545C970382B},"A structure in which high voltage electricity supply is converted, controlled or transformed",110,Caboolture,,152.96328628,-27.06501058
153.007649029,-27.5260594439999,1004,Substation,Zone,Tennyson,Operational,Queensland,5,2017/02/23 00:00:00+00,{F400C51A-81E2-49C0-966E-AEAF711E56D6},"A structure in which high voltage electricity supply is converted, controlled or transformed",110,Tennyson,,153.00764903,-27.52605944
153.409905629,-27.973149865,1005,Substation,Zone,Southport,Operational,Queensland,5,2017/02/23 00:00:00+00,{0A4AC915-AF09-4D9D-8675-37EF57FA45D3},"A structure in which high voltage electricity supply is converted, controlled or transformed",110,Southport,,153.40990563,-27.97314987
153.06985633,-27.5830089049999,1006,Substation,Zone,Runcorn,Operational,Queensland,5,2017/02/23 00:00:00+00,{02A85C91-F3FE-48A2-9343-F9DBBF268BD5},"A structure in which high voltage electricity supply is converted, controlled or transformed",110,Runcorn,,153.06985633,-27.5830089
152.851937825,-27.6405782369999,1007,Substation,Zone,Redbank Plains,Operational,Queensland,5,2017/02/23 00:00:00+00,{06163096-E2F2-443A-82A8-FD2A11908CDB},"A structure in which high voltage electricity supply is converted, controlled or transformed",110,Collingwood Park,,152.85193783,-27.64057824
152.778960873,-27.630455942,1008,Substation,Zone,Raceview,Operational,Queensland,5,2017/02/23 00:00:00+00,{758F1635-B90C-4A52-840B-698F36E6CD81},"A structure in which high voltage electricity supply is converted, controlled or transformed",110,Raceview,,152.77896087,-27.63045594
153.209131983,-27.720457965,1009,Substation,Zone,Queensland Rail-Beenleigh,Operational,Queensland,5,2017/02/23 00:00:00+00,{ED6ECC10-D7B4-489E-A637-769064A8E976},"A structure in which high voltage electricity supply is converted, controlled or transformed",110,Beenleigh,,153.20913198,-27.72045797
153.131495998,-27.664321457,1010,Substation,Zone,Loganlea,Operational,Queensland,5,2017/02/23 00:00:00+00,{4F8B65EC-8DA3-480F-B988-FCF1CB7703B6},"A structure in which high voltage electricity supply is converted, controlled or transformed",275,Meadowbrook,,153.131496,-27.66432146
151.680804319,-24.462806143,1011,Substation,Zone,Granite Creek,Operational,Queensland,5,2017/02/23 00:00:00+00,{50942DC6-EF0A-47D2-96A7-5CAB39B5D086},"A structure in which high voltage electricity supply is converted, controlled or transformed",132,Colosseum,,151.68080432,-24.46280614
152.247582444,-25.690528585,1012,Substation,Zone,Teebar Creek,Operational,Queensland,5,2019/06/19 00:00:00+00,{87EA2E5C-3915-40DF-8154-4F22757F0942},"A structure in which high voltage electricity supply is converted, controlled or transformed",275,Gigoomgan,,152.24758244,-25.69052859
153.436334909,-28.102638992,1013,Substation,Zone,Burleigh Heads,Operational,Queensland,5,2017/02/23 00:00:00+00,{73CDB150-4639-413F-AD0B-24A9DD265594},"A structure in which high voltage electricity supply is converted, controlled or transformed",110,Burleigh Heads,,153.43633491,-28.10263899
153.429757117,-28.0260123149999,1014,Substation,Zone,Broadbeach,Operational,Queensland,5,2017/02/23 00:00:00+00,{DEEBC50F-F103-4113-B928-B0420738D43F},"A structure in which high voltage electricity supply is converted, controlled or transformed",110,Broadbeach,,153.42975712,-28.02601231
